时间(s),电流(mA)
38.3971,156.852
38.4228,159.329
38.4484,157.087
38.4741,158.763
38.4998,157.573
38.5254,158.261
38.5511,158.034
38.5768,158.431
38.6024,157.342
38.6281,158.675
38.6537,157.445
38.6794,158.564
38.7051,157.382
38.7307,157.586
38.7564,157.677
38.7821,158.365
38.8077,157.82
38.8334,158.198
38.859,158.601
38.8847,157.659
38.9104,158.473
38.936,158.128
38.9617,158.351
38.9874,157.561
39.013,158.757
39.0387,156.893
39.0644,158.723
39.09,157.79
39.1157,158.461
39.1413,157.288
39.167,158.558
39.1927,157.695
39.2183,159.2
39.244,156.782
39.2697,159.311
39.2953,157.238
39.321,158.623
39.3466,157.397
39.3723,158.678
39.398,157.557
39.4236,158.366
39.4493,156.805
39.4749,158.664
39.5006,158.015
39.5263,158.47
39.5519,157.574
39.5776,158.944
39.6033,157.352
39.6289,158.501
39.6546,157.84
39.6803,158.36
39.7059,158.253
39.7316,157.81
39.7573,158.17
39.7829,158.273
39.8086,158.137
39.8342,157.857
39.8599,158.273
39.8856,158.409
39.9112,158.597
39.9369,157.208
39.9625,158.917
39.9882,157.57
40.0139,156.3634
40.0395,157.07999999999998
40.0652,157.1526
40.0908,157.922
40.1165,157.807
40.1422,156.819
40.1678,158.291
40.1935,156.432
40.2191,158.779
40.2448,156.898
40.2705,158.395
40.2961,157.254
40.3218,158.084
40.3474,157.072
40.3731,158.291
40.3988,156.584
40.4244,157.997
40.4501,157.425
40.4758,158.35
40.5014,157.416
40.5271,158.537
40.5528,157.326
40.5784,158.501
40.6041,157.324
40.6298,158.173
40.6554,158.02
40.6811,157.978
40.7068,157.525
40.7324,157.769
40.7581,158.409
40.7838,157.591
40.8094,158.309
