时间(s),电流(mA)
39.5713,157.355
39.597,158.728
39.6227,157.984
39.6484,158.874
39.674,158.134
39.6997,158.964
39.7254,158.16
39.751,159.157
39.7767,157.757
39.8024,158.935
39.8281,158.604
39.8537,158.605
39.8794,158.531
39.9051,157.966
39.9307,156.3218
39.9564,156.714
39.9821,157.5744
40.0077,156.837
40.0334,158.236
40.0591,157.26
40.0847,157.714
40.1104,157.478
40.1361,157.811
40.1617,157.264
40.1874,157.99
40.2131,157.162
40.2388,159.282
40.2644,157.22
40.2901,158.838
40.3158,157.06
40.3414,158.706
40.3671,157.639
40.3928,158.413
40.4184,157.064
40.4441,158.876
40.4698,157.248
40.4955,158.962
40.5211,157.185
40.5468,158.885
40.5725,157.59
40.5981,158.47
40.6238,157.991
40.6495,158.435
40.6752,157.578
40.7008,158.466
40.7265,157.298
40.7522,158.712
40.7778,157.667
