时间(s),电流(mA)
38.6372,157.701
38.6629,158.695
38.6886,157.48
38.7142,159.01
38.7399,157.613
38.7656,159.01
38.7913,157.086
38.8169,159.624
38.8426,157.221
38.8683,159.092
38.8939,157.628
38.9196,159.057
38.9453,157.841
38.971,158.817
38.9966,157.607
39.0223,159.641
39.048,157.286
39.0737,159.118
39.0993,157.99
39.125,159.286
39.1507,158.65
39.1763,158.53
39.202,157.704
39.2277,158.87
39.2534,158.409
39.279,157.898
39.3047,158.277
39.3304,158.147
39.3561,158.521
39.3817,158.437
39.4074,158.235
39.4331,157.597
39.4587,158.475
39.4844,157.65
39.5101,156.44480000000004
39.5357,157.0872
39.5614,157.5874
39.5871,157.478
39.6128,158.266
39.6384,157.708
39.6641,158.044
39.6898,156.807
39.7155,158.784
39.7411,156.692
39.7668,157.997
39.7925,157.317
39.8181,158.97
39.8438,157.044
39.8695,158.868
39.8951,156.868
39.9208,158.901
39.9465,157.556
39.9722,158.714
39.9978,157.984
40.0235,158.656
40.0492,157.563
40.0749,158.652
40.1005,157.082
40.1262,157.826
40.1519,157.881
40.1775,158.28
40.2032,157.577
40.2289,158.526
40.2545,157.912
40.2802,158.195
40.3059,158.259
40.3316,157.713
40.3573,157.98
40.3829,157.837
40.4086,158.471
40.4343,157.9
40.46,159.082
40.4856,157.302
40.5113,159.317
40.537,157.875
40.5627,158.737
